"funny","user_id","review_id","text","business_id","stars","date","useful","cool"
"0","nOTl4aPC4tKHK35T3bNauQ","BPDhmOxSC4jk-hi9Va47cw","I think I may have been let down by this place because of all the rave reviews. But the fact is, I've eaten here twice and neither time was spectacular. \n\nMy expectations of a breakfast place are cheap prices, good food (because eggs are hard to mess up), fast turnover and service. This place has prices on the high end of breakfast place, on weekends they are very crowded and it will take some time to be seated and the food is alright. \n\nThe last time I went, I was with my husband and we went in the door to a huge crowd. There was no wait to be seated sign, but we guessed correctly and waited. Problem is that you pay and wait in the same place, which meant people were coming and going in a very small area. It was chaos for awhile. Finally we were seated outside at a picnic table and told that other people may be seated with us at the table, because they lacked space. \n\nThe waitress took some time to arrive and by then we were ready to give our order. I ordered eggs and bacon and toast. We also each ordered fruit smoothies. I asked for mine without banana. The waitress came back a few minutes later and said with a straight face, ""The guys back there put like three bananas in your smoothie!"" \n\nIt took me a minute to realize she was joking....heh....\n\nWe played several rounds of Scrabble on an iphone because the food was taking quite awhile and it finally came out. Our drinks were no where to be seen. We had to ask twice for them. By then we were almost done the food!\n\nThe food was alright, but I usually go to places like Egg Smart and for the cost, they give you way more food, for a better price and honestly, I think it tastes way better. These famous ""Boom frites"" are just thick, cut potatoes and they give you one slice of toast! \n\nAnyway, if you're in the area and really want some breakfast, it's not terrible, but I think you can do way better! \n\nOh, and I disagree that it's a good place for a group. Unless you want to wait forever...or make a group by joining another couple at their picnic table!","qbQ1qZx6eTy7pOOXMBfQNQ","2","2011-06-22","2","1"
"0","nOTl4aPC4tKHK35T3bNauQ","QYw2OurOBplkQRCpYExp_w","This place is always solid and the customer service always very nice. It's not the BEST Japanese/Korean food out there, but it's consistently good. What is lacks in finesse it makes up for in portion size. The portions are huge. It's our go-to sushi place these days.","XCxxPZ3Lu5mwmIo7IQRf1g","4","2016-01-24","0","0"
"0","nOTl4aPC4tKHK35T3bNauQ","udzzB55YAxWEfVmkcZGYSA","Sometimes it feels SO good to be SO bad...for you. I have been dying to try out an actual poutinerie for a long time and it did not disappoint. I've been twice now. Once I had the basic poutine and once I had the pulled pork poutine. Both are good, but I really love that pulled pork poutine. The BBQ sauce they have has just a touch of sweetness and it really compliments the fries and cheese curds. A large poutine is more than enough for two people and I liked the little restaurant space with the 80s glam rock playing and quirky pictures on the walls. I guess my only criticism is that they need more seating. Both times I've been we got lucky and managed to snag seats as someone was leaving, but it's gross out on the street and this summer anyway, it's been SO hot outside. They don't have space for more seats, so this isn't really something they can easily fix, but maybe something to keep in mind for future establishments? Anyway, if you want a very unhealthy treat, it's a go!","VTs4f6LnUMHD4ysOezHSUQ","4","2012-07-08","1","0"
"1","nOTl4aPC4tKHK35T3bNauQ","raUmEc0rdycXSRwXSOB5vg","I have since switched hairdressers and am going elsewhere. Angela continued doing a fine job, but it was always the same. Very busy and always a bit sloppy. For example, no one ever put colour protector around my head, so you'd always end up with dye all over your skin and ears. They would send you home with some dye remover wrapped in tin foil, to wipe it away. This sort of stuff can be overlooked if the job is excellent, but it was always just good. Finally, I decided to see if I couldn't do better elsewhere. Still looking for that perfect hairdresser though.","g-OTq2Jb7FRP7cYDUlFCMg","3","2012-04-15","3","0"
"0","nOTl4aPC4tKHK35T3bNauQ","cd5K0jPd7Gv29x_h1Hhq3Q","I have eaten at several of these chains, every time thinking that perhaps this chance will be a bit better and honestly, this food is so underwhelming, I just give up at this point. The meat is bland and often dry and overcooked, served with rice and a salad (generic lettuce with ranch dressing-type stuff) and their naan tastes like cardboard. The rest of the stuff is edible, but the naan is just plain atrocious. I have had Afghani food in other locations and it's flavourful and delicious. This does not hold up. I guess it's take out quality, so a sort of McDonald's version of Afghan food, but I'd take a Big Mac any day over this stuff. Bleh.","pOvTYClFgMm-wAXPW1CnhQ","2","2016-05-22","1","0"
"10","nOTl4aPC4tKHK35T3bNauQ","V6z_U8AA-35-pp7GMPRDBw","This whole place basically sucks and it's even worse now. I have had so many bad experiences at this place, I just need to give up on it. \n\nA few years ago, Sheppard Centre was an alright place. When I lived at Yonge and Sheppard, there was a grocery store across the street and all the basics you would need st Sheppard Centre and it was good. \n\nSheppard Centre is at a major subway stop, in a hugely busy area, but somehow stores keep failing here. \n\nThat being the case, there are a few stores that are nice and handy. I would consider this mall for errands, now that I live away...except that the major reason for coming is gone now.\n\nSheppard Centre used to have 1 hour of free parking, which is a huge draw. You could go and park, run in and pick up your mail, or something from Shoppers Drug Mart and be on your way. They got rid of that. Not only that, but it's $3.50 for half an hour or under!\n\nI think this is pretty pathetic for a crappy mall. \n\n""OH, but they have to pay for their excellent staff!"" you say?\n\nYeah, let me tell you about the staff that work there. First of all, you should also know that the ticket machine to pay for your parking tickets likes to break down ALL THE TIME, so you have to go to the parking garage and drive up to the ticket booth, park in the non-parking spots, block traffic and go in and pay the guys sitting around in the office...an office with TV screens of the parking garage, where our car has been broken into before...but it's not their fault. There are SIGNS that say they are not liable. Soooo...what are the TV screens for? To WATCH peoples' cars get broken into and laugh?\n\nRight, so back to the story! \n\nBefore I knew what to do when the machines broke down, I went to the in-mall security/info booth to ask. The guy was behind the booth, on the phone, having a personal conversation. He saw me, but turned away and continued for ten minutes. Finally he got off the phone and made like he was coming over...only to turn away at the last second and start going through some papers. Finally I called out and said, ""Excuse me?"" He told me he was busy and made a point of moving towards me as slowly as possible.\n\nThis isn't the only time a staff member has been rude to me before. Dogs are allowed in the subway, so I was walking through once, to the subway entrance, HOLDING my dog, in my arms and a security guard chased me down to tell me dogs are not allowed. I told him I was just heading to the subway, so he followed me there to make sure. Yeah, because I really wanted to take my dog to the dollarstore and was clearly lying. GO STOP PEOPLE FROM BREAKING INTO CARS! \n\nBayview Village, down the street, or one subway stop over, has a Shoppers, a grocery store, a post office, a Blacks photography and clothing stores...like Sheppard Centre. It also has a Chapters with a Starbucks, an LCBO, GOOD restaurants and the people there are polite, the bathrooms nicer than mine at home AND parking is free.\n\nSo basically Sheppard Centre can bite me. I'm done with them.","OwYElCdiJ1IGKVJ4--_mvQ","1","2012-12-04","11","3"
"1","nOTl4aPC4tKHK35T3bNauQ","PRj0OFgJjN5ljpeDskP_Tw","Okay, so from what I am reading, a lot of other people got sort of ""conned"" into this hotel and I am no exception. We booked a trip through gate1travel.com and when you are booking they give you the options for hotels. The default booking is for Circus Circus, NOT Circus, Circus Manor Motor Lodge. It says three stars and even says this on gate1's travel site: ""The rooms are fitted with contemporary decor and furnishings. All rooms are equipped with amenities that will be sure to make your stay pleasant, such as internet access (surcharge), a hair dryer, and a television with cable channels.""\nWe looked up Circus Circus, saw it was nothing special, but alright and went for it...and found out that in fact, we were in the Manor Motor Lodge.\nNow, I KNOW that this is gate1's fault and I'll be taking it up with them as well. Also, I want to point out that on my second night, I complained and they put us in a suite for the night, so this is nothing against the overall hotel, but there are still a few things people need to know staying here.\nRooms: They are DUMPS in the manor motor lodge. I asked, when we were checking in, if those rooms had been redone at all and was told that ""all the rooms have been updated in SOME way""...well I don't know what way this room had been updated. The carpets were worn and stained. The bedding was the polyester crap from the 80s. The wallpaper was stained and peeling off the walls. The bathroom floor had cracks in the tile and a permanent grunge that could never been cleaned. It looked like a motel room you see in horror movies!\nThe hallways were constantly loud and smelled of marijuana, with cheap, apple air freshener over top, which was interesting because of the number of small children running around with distinctly trashy families. I even made a joke with a cab driver in Las Vegas, that we were NOT ugly enough to be staying in this hotel. He agreed and said it was the butt of the joke of cabbies on the strip. Good to know.\n\nHotel: The hotel amenities are geared towards children, but are basically a money grab. There is a small, indoor amusement park that costs something like $8/30 second ride. There are shops and restaurants, but non are high end. We ate at three places while there and overall they were crappy. I'll give those individual ratings though.\n\nService: This was very good actually. I had a very pleasant bell hop help us out and all the wait staff and cleaning staff were very nice and the woman whom I complained to was very receptive and polite, so that earns them an extra star.\n\nThe thing with the hotel is that even these rooms we were stuck in, fall under 3 stars, even though they, by themselves, would barely qualify as 1 star rooms, because the whole hotel falls under one heading.\n\nSO, lesson to be learned, these rooms are NOT nice rooms. The hotel is considerably crappier than other hotels. It's also quite far from the main strip. BUT it is cheap. If you are (for whatever God-awful reason) bringing children to Vegas, I guess this would fit the bill. Otherwise, if you're just looking for a bed and a cheap one, this also fits the bill. The beds, I will say, had clean sheets and were comfortable. But don't be fooled into thinking you're getting this amazing deal on a three star hotel. You're not. You're getting an average deal, on 1 star accommodations.","6Q7-wkCPc1KF75jZLOTcMw","2","2012-08-22","3","1"
"0","nOTl4aPC4tKHK35T3bNauQ","gWkXKIpYPk0HJGzwZf5bng","OK is sort of the perfect description of this place. It's fine...it's not great!\n\nWe went here on a Saturday night. It's literally a block away from where we live and we have somehow never been. We finally decided to go for it!\n\nThe atmosphere is fine. It's nice and clean and much larger than you would realize from the outside. The decor it a bit cheesy with faux Roman sculptures. \n\nService was very good. The waiter was quick with our drinks and food and was helpful with suggestions. \n\nNow to the food. My husband ordered the veal parm and I ordered a pasta with chicken. We ordered brushetta as a starter. I noticed from the menu that, while a lot of selection, many of the pasta dishes were a bit uninspired. A lot of very basic dishes. Pasta with mushrooms and red sauce, or pasta with shrimp and pesto, etc. I really enjoy creative combinations and flavours when I go to an Italian restaurant, because quite honestly, I can make the basic stuff at home...for a hell of a lot cheaper.\n\nThat said, the pasta dishes were solid, if nothing special. My pasta was well cooked, but the chicken tasted like something you would find in a McDonald's salad and the mushrooms were good, but that was the basis of the dish. My husband's was basic, but veal parms usually are. He did note that there was a LOT of sauce on his. There was, but I like that personally, if there is bread to dip into it...but no bread was served to our table, other than the bread from our brushetta. \n\nThe brushetta wasn't great. The tomato mixture on top was good, but the bread wasn't properly toasted, so it got soggy and couldn't hold its shape. It kept falling apart when you picked it up. \n\nThe desserts really brought this place back for me. I had their homemade creme brule and it was really excellent. On the menu it tells you which are made in-house and I would highly recommend getting one of those. \n\nOverall, it was quite expensive for pretty basic Italian food, so it didn't stun me. I'm not opposed to going back, but it's not my first choice. My major reason for going back will be for convenience, because it is so close to us.","NUHNLaMg7aMesMdAiie73w","3","2013-03-29","0","0"
"0","nOTl4aPC4tKHK35T3bNauQ","3UI7I5dd8eKrlQiJ09LqLQ","We wanted something sweet for dessert, so after dinner we made our way to this place, which boasts the best gelato in Toronto. \n\nThe gelato was good, but certainly wasn't the best I've had. It was much more akin to ice cream and the flavour selection wasn't huge. \n\nThat said, they have some interesting flavours. I personally tried Twix and birthday cake and they were both very good. The more traditional flavour I tried (creme caramel) was a little boring and lacked flavour. \n\nMy husband had the strawberry, Skor and chocolate. All fine, none blew me away.\n\nOkay, so the gelato is good, if not the ""best""! But perhaps that's being picky. If I'm in the area and want some dessert, this place is great and I can imagine in the summer it's fantastic.\n\nSo why the three stars?? First of all you can only get gelato in two sizes - regular and large. There is no small option and both of those options are quite large. If you only want a taste of gelato, there is no option for you! \n\nSecondly, although this place is named for it's gelato, it also specializes in cupcakes. We got a cupcake to bring home. When asked if we would like it packaged to bring home we said yes...and they threw it in a bag. The girl apologized and said they had nothing appropriate to package it in. Why did you offer then?? But furthermore, YES YOU DO! You literally have perfectly shaped round cups to put gelato in everywhere! Guess what shape cupcakes are??\n\nOh well, no biggie.\n\nSo, since this place is about the gelato and the cupcakes, you may be interested in the cupcakes...well the taste was overall good, but it was a very oily cupcake. The icing especially. The cake was moist, which is good...except it was SO moist the cake was just falling apart everywhere! \n\nSo what's the final synopsis. This place isn't bad. It has some delicious options. But nothing is perfect and in fact there are a number of flaws, which prevent me from giving it a better score. We'll see how I feel if it's a boiling hot summer day and I go in there for gelato though...I may be singing a different tune!","ghWwqlRd1MaWz8hfgZ8Vsw","3","2013-04-07","2","0"
"0","nOTl4aPC4tKHK35T3bNauQ","TYkxJGu6jAhXDA5puuzziQ","Pandora charms are great, but not at this location. \n\nI purchased a charm from Pandora and it was put directly onto the bracelet. Overnight, I reconsidered one of the charms and wanted to exchange it. I brought it back, with the receipt, but was informed that I couldn't exchange it, because it was on the bracelet. \nI explained that it had been put there BY an employee. The manager was brought out and she was immediately snarky and rude towards me. She said she wouldn't accept a charm that was ""all worn and beat up"". I encouraged her to look at the charm. She could clearly see it was in pristine condition. She glanced at my bracelet as a whole, but did not look at the charm, instead insisting that she could tell.\n\nSeriously lady, you don't stand by your product at all? Your jewellery is so crappy it just gets beaten up and looks like crap after being worn for probably an hour total?!? This wasn't even my fault!!! Plus, she could clearly see from my bracelet that I had spent a LOT of money on my bracelet and am a loyal customer. \n\nI know that if I had gotten a Pandora box and put the charm in it and brought it back, they would have exchanged it without a problem. I can't now, because I'm sure I would be recognized. Instead I'll go to another location...where perhaps I'll be treated like a valued customer and not a leper. \n\nI've had bad experiences at this location before. The employees here seem to think customers are beneath them. Each location is independently owned, so needless to say I won't purchase from this location again. Anyone who wants to purchase from Pandora I encourage you to check out the Scarborough or Fairview Mall locations. Always had good experiences at those locations. \n\nInstead I have sent a complaining email to Pandora head office. We'll see what they respond with.","aNNOpMame_VEIIZUQ8m5HQ","1","2014-10-17","4","0"
"1","nOTl4aPC4tKHK35T3bNauQ","f17tpJXCwTE0M137d9yX6g","While I really enjoyed the noodles, their signature pork buns, which seemed to be something everyone orders and raves about, I did not like at all. The pork was pure fat and while it wasn't gristly, it was SO greasy, the grease positively dripped all over your hands. It was hugely unappetizing. I couldn't taste the cucumbers and didn't see any evidence of scallions. It was basically just pure fat, wrapped in a bland ""bun"". So I guess if you enjoy really fatty, greasy appetizers, this is the right deal. (Really, I can't stress enough how fatty the pork was...it was purely, white, greasy fat! Either change the name of the dish to pork fat buns, or please add some actual pork!)\n\nThe noodles however, were quite good and I liked the flavour combinations. I had the dan dan noodles, which is spicy pork, dried scallops and peanuts. I enjoyed that you could really taste the peanuts. I was a little disappointed that the pork was ground pork, instead of shredded pork. It made the dish seem cheaper and less inspired. \n\nI liked the atmosphere, but the seating is at long tables and so you share the space with whoever they place next to you. The seats are long benches, so if you're in the middle of the bench, you have to lift your leg over...I saw guys struggling to do this...now imagine being a girl, wearing a skirt and having to do this. No graceful way to go about that!\n\nTo be honest, this place just didn't blow me away enough to make a conscious effort to return. It certainly wasn't terrible, but it wasn't really good either.","zgQHtqX0gqMw1nlBZl2VnQ","2","2013-10-19","2","0"
"0","nOTl4aPC4tKHK35T3bNauQ","YWcQnNQnBx2BbSZ8H1q5tA","We booked a reservation at Smith for Summerlicious. One of the major problems was finding it though. Almost every one in our party either didn't see it initially (it's sort of nondescript looking), or weren't sure which door/staircase was the proper one to get inside. \nOnce inside though, it's an eclectic blend of vintage meets white-washed industrial. If you didn't know that was a style, neither did I, but it totally works. There was a great blend of music in the background...it was a mix, probably an employee just made it, but it was great mood music. I want that mix CD! \nMy brother had called several weeks ago to make a reservation and somehow they didn't have it. Apparently it's an answering service for reservations and they say they call you back if they can't accommodate you. He never received a call back, so the assumption was that the reservation was alright. Unfortunately, as I said, there was no reservation. The staff apologized profusely though and luckily there was space and they set up a table for us right away. \nWe ordered from the drink menu and I will say that they drinks are very expensive. The wine is what you would expect and the mixed drink (at least the one I had, the Smith Lemonade) was fantastic, but it was also $12, which is steep even for Toronto bar standards. \nAs I said, we ordered from the Summerlicious menu. I have heard many comments online that people are feeling disillusioned with Summerlicious because so many restaurants give you the cheapest options and it's not worth the cost. This was NOT the case with Smith at all. There were several great options to choose from and the food was excellent. I had the curried carrot soup, which was spicy but great. Every one else in my party also enjoyed their various appetizers. My main course was a Georgian Bay whitefish, which was done perfectly, just crispy enough on the outside and flaky on the inside. The pork chops were also raved about. There was also a risotto, which two of the three people who ordered it really enjoyed. You can't take that last guy (brother again) too seriously, since he's a very picky eater. \nThe desserts were all good, however the fudge ice cream, is really just chocolate ice cream, nothing special. The lemon curd tasted like lemon pie filling and was delicious and the bread pudding was heavenly! Seriously, it was SO good. \nI think everyone left feeling really satisfied. \nIt did take a long time to get the food. This wasn't a problem for us, since we were there to converse and I understand that great food may take some time, but if you are really hungry, or looking for a quicker meal, this isn't the right choice.\nBasically it lost of star because of the lost reservation and lack of visibility from the street. Also, we weren't thrilled with the washrooms. Besides the fact that they are co-ed, which is a little weird, there is one, large sink and a foot peddle to operate it. Since only one person can step on it at a time, you have to wait for that person to finish, before you can wash your hands, which starts to cause a bit of a back-up if more than two people are in the washroom. Also, the hand dryers were weak/not working. \nThat said, I wouldn't let a slightly annoying bathroom stop me from coming here! This is a nice, little place!","cefRDEK5O3t_iUuwnmL27Q","4","2012-07-12","1","1"
"2","nOTl4aPC4tKHK35T3bNauQ","Iw-bsaG215bJVdmlI4UfRg","A couple of weeks ago I was watching Diner's, Drive-Ins and Dives...BIG MISTAKE! This show is a heart attack in the making.\n\nIt also gives you cravings...often for food you can't possibly get, because they're making some crazy thing across the country that you cannot possibly find a duplicate for. \n\nNaturally I got a crazy craving for fish and chips...my mistake being that this was a Sunday and for whatever reason, no fish and chip places are open on Sunday. \n\nI did a lot of looking around, before I found this place, which wasn't too far away and was, most importantly, open! \n\nThis is a quirky place, with wood panelling on the walls and some random fish hung around the place.\n\nFry's boasts full day breakfasts and the fish and chips. I saw plenty of people coming for the full day breakfasts, which are decently priced and looked pretty good, if nothing special.\n\nWe came for the F&Cs though! \n\nWe ordered the single piece, which was MORE than enough food. Quite expensive though. You're looking at around $15/meal of one large piece of fish and some fries.\n\nIt was good, but it wasn't great. Worst of all, the tartar sauce came in sealed packages....ugh.\n\nI'm sorry, but when I'm paying a premium for my fish and chips, at a place named after it's Fish and Chips...I WANT SOME DAMN PROPER TARTAR SAUCE! It's only like the EASIEST thing in the world to make.\n\nService was fine. No complaints. The waitress did her job...took our order, gave us our food and gave us the bill....that was her job and she did no more and no less.\n\nThe restaurant ambiance wasn't there, the food wasn't special and the prices weren't good.\n\nNext time I get a fish and chips craving I'm going to try elsewhere.","pmOlcFQg9Vs3ONHpVNNXjA","2","2013-02-21","1","0"
"1","nOTl4aPC4tKHK35T3bNauQ","AEVvtA58WlzFMbMvtwjrIg","Okay, so my rating has gone down from the first time I went here. \n\nI came again, with my family, for my birthday, at the beginning of October. Even though we had a reservation, our table wasn't ready. We were finally seated and the waiter introduced himself...and then disappeared. Came back ten minutes later and took drink orders and then disappeared for 15 minutes...this continued the entire time. Our dinner took A LONG time. It took forever for our drinks to be served and even longer for our food to come out. Then when the food came out, we got two plates and then waited five minutes for one more plate...then waited another five minutes for another plate. It took our group 15 minutes just for us all to receive the food! Obviously we couldn't eat until everyone had been served and the food was getting cold at that point.\n\nOh, the best part?? Someone mentioned it was my birthday and the waiter said, ""Oh, so you're a January baby,"" indicating to when I was conceived...to my parents. Yes...thank you sir. I would really like to be reminded of my parents' doing it, right before dinner...because that's completely appropriate. \n\nSo yes, the service this time was TERRIBLE! \n\nBUT, everyone enjoyed their food and thought it was really good, so there ya have it. Service hit or miss, but food is good.","pOEL97ld-FJMKO8Ki8JmYg","3","2013-10-20","0","1"
"0","nOTl4aPC4tKHK35T3bNauQ","o-uJP0YZbD9X8_0IQPpGlA","We ended up here because MoRoCo had rented out their entire restaurant for a party and we wanted a decadent dessert. We went in and looked at the selection and decided what we wanted and when the person behind the counter asked to take our order and we said we wanted to sit down. He wouldn't take the order and instead had us sit down and look at menus. We explained we knew what we wanted already, but he said he'd be back in a minute. This was fine, we weren't in a rush, but we were both a little confused by the ten minutes we sat there waiting for him. \nWhen he finally came out, as we were ordering, his cell phone rang and he took the call and walked away, around the corner of the building. We waited for about five minutes for him to finish his call and he finally took our order. Umm...that was some pretty shocking un-professionalism, but we laughed it off and ordered. \n\nI ordered basic New York cheesecake and my friend ordered an apple cheesecake. Cheesecakes were good, (she really liked her) and we ordered cappuccino and a flavored San Pellegrino and they were good and big sizes, but my cheesecake was a bit frozen in the middle. Knowing it wasn't fresh sort of took away from the experience. \nAnyway, we had a fine time here and the desserts are good, but not great. It was the service that was most disappointing. \n\nWill I go back?? Yes, if MoRoCo is closed again!","RXaxKQJtExnRZX1inf8Nyg","2","2011-08-20","1","1"
"0","nOTl4aPC4tKHK35T3bNauQ","JeIDwMKMsIPw6H6Q-B5ocA","Seems silly to write a review about an established makeup chain, but I have always had good experiences at this particular location. First of all, I find that this location seems to be sold out of things less often than others. This is an overall problem with the Sephoras in this city - they sell out of things and don't restock often enough. \nOne of Sephora's policies is that if you are, at any time, unhappy or unsatisfied with a product, you can return or exchange it.\nI bought a cream eyeliner from this Sephora several months ago and used about half of it before it decided to dry out (even though I had been keeping the lid on it). I took it back actually because I was hoping there might be some cream or something I could add, that would make it creamy again. \nNo need! They offered to give me a new one, or exchange mine. I chose exchange and they gave me a new brand that they said was excellent AND said they would mention the problem to the sales rep that was coming in for that brand next week. Not that I expect big things to come from that per say, but I'm happy they didn't just blow it off!\nMy only problem with Sephora (all of them) is that you need to make an appointment in advance to get makeup put on and you are required to spend a certain amount of money, while every other makeup seller does this service for free and accommodates walk-ins. I just hear people asking about it a lot and I had a party to go to one night and was downtown and wanted someone to help me touch up my makeup (without doing it myself using samples in the store) and they were very reluctant to help. You'll sell more things people!!!","3VK_NJI6mlT4LMrrM0uJiw","4","2011-03-26","2","0"
"0","nOTl4aPC4tKHK35T3bNauQ","M_4UupfSUoept2sZHa8M0g","Poor Hero Burger is getting a lot of flack from people. I've never had anything but good experiences here. I think the burgers here are heads and tails above many other gourmet burger places, mainly because the diversity of toppings. \n\nI like the fries here, but they're nothing special. Same with the poutine, same with the onion rings (I;ve tried em all). But those burgers are good! No word of a lie!\n\nI think the prices are pretty standard for these types of burger places and service has always been fine for me.\n\nThey have a great coke machine...which I know sounds super weird, but you choose your drink...and then can choose the flavour. For example...if I want Fanta, I select that and can then choose any number of Fanta flavours. I always go with a diet cherry coke...where else does that even exist in Canada???! (I'll tell you actually. You can get that at Licks, but they get really confused when you ask for diet coke, instead of regular...they make it themselves). \n\nCriticisms of the small location are valid. This place is very small and cramped. Not nice to eat in...or even to wait. But it is what it is. They have a mounted flat screen for people to watch and they've done what can can in a super small space.","ogSBjY4agU0KDQJ2LOAc0g","4","2013-03-06","1","0"
"0","nOTl4aPC4tKHK35T3bNauQ","ULrEMquQF4ojNkTZMh6WiA","Basically I have been here two times, both for waxing, so that is all I am commenting on. Both times I have gone because my normal waxer has been MIA and this place is conveniently close. That said, I find it very expensive, especially for what you get. The first time I went I got the works done...legs, bikini, underarms, etc. The person doing the waxing was very pleasant and kept the conversation going, which I appreciated, but I was still red for DAYS, something I have rarely experienced before in years of waxing. That said, she got the job done. \nToday, however, I had a different girl, who was also very pleasant, but it wasn't until I got home, that I realized what a shoddy job she had done. Patches of hair are still there. I pretty much have to get this redone and I had to pay more to go to this place than any other place I've been to + tip! \nNot only that, but the facility for waxing is pretty pitiful. It's a VERY small room, with the ""bed"" pushed up against a wall. When I went in the summer it was very warm, so I'm not sure if there are A/C or not. The other wall is entirely windows, which of course always have the blinds closed. It's a weirdly appointed room for a waxing area. Perhaps it was originally a storage closet? With windows?? I don't know, but it's not as though you're going here and paying more because the atmosphere is so much nicer! Anyway, as I said, this place is used in a pinch and now, I'm not sure I'd bother using it for that either!","EMx7IiWJK6KjQZNEAEbpow","2","2011-11-20","7","0"
"4","nOTl4aPC4tKHK35T3bNauQ","nXFan6mWQmMy4I2WOUTYgw","No...I've had it with this place. I refuse to go back. Management changed sometime last year and this place took a HUGE dive...worse than before.\nThere is ONE waitress who works the entire restaurant. The service is hugely lacking as a result.\n\nLast time I went, they had half price appetizers. We were told that they couldn't separate the bill and she brought us one large bill....oh, but SHE couldn't subtract the half price from our apps, because she needed the manager, who wasn't there to do it. So she found DIFFERENT items, that were the same cost as the half price items we got and made the bill with them....well how in hell are we supposed to divide up our bill, based on items we didn't order????!? It was actually shockingly stupid. \n\nWe all guessed as best we could and threw in cash...I for one threw in the towel too. The food continues to be subpar at best, the prices are not great, even with half price and the service is horrendously terrible. This place is a waste of time and money.","-dy1d0ohs4D8qkJoenHNJA","1","2013-10-19","1","0"
"0","nOTl4aPC4tKHK35T3bNauQ","4mYUDAHM-z_uf37NHryQPw","I went here with my husband and another couple as the start to our double date night. I reserved a table on the Wednesday before and I'm glad I did, but even still we were originally seats in a less than ideal table. I spoke to the hostess and a manager came out and graciously moved us, which was very nice of them, because apparently many people call and reserve specific seats! \n\nI have walked by this restaurant a million times and never known it was there. It is directly on Bloor, but in a small ""mall"" which houses The Japanese Foundation and some other businesses. The restaurant is on the second floor and there are no readily visible signs on the street, so you would never think to just walk into this place...maybe that's the point! \n\nThe decor of the restaurant is really lovely. They have a huge, stain glass ceiling and dark wooden furniture and Art Nouveau decor. The bathrooms are large, individually sectioned off stall, with white and black tiles everywhere and large, vintage, French ads on the walls. \n\nTwo of our party ordered from the Winterlicious menu, one ordered from the regular menu and I ordered from their regular Prix Fixe menu, which they have available all the time and is $7 more than the Winterlicious. \n\nThey were also offering some Winterlicious cocktails...I had three (the same one) and they were excellent. \n\nOur appetizers included two salads, which looked great and (according to the orderes) were. My husband ordered the onion soup from the Winterlicious menu and it was great and I ordered the mushroom soup from the prix fixe and it was excellent!\n\nThe main courses included steak from the regular menu, which were ordered with steak frites. The steak was a nice cut of meat, prepared exactly as asked and the steak frites were served with a garlic aioli (which we all tried) and was really good!\n\nThe lasagna and pork belly were ordered from the Winterlicious menu. Lasagna came in a rounded dish, where it had been baked and was on the smaller side, but satisfying within a three course meal. My husband had the pork belly from the Winterlicious menu and I tried that. The sauce on it and the tenderness of the pork were really nice. \n\nI had the pistachio chicken, which was a huge dish! The chicken breast was served on top of another cut of chicken, but in dark meat. Both had pistachios on top and delicious sauces drizzled along the bottom of the plate and a few apple slices as garnish. I couldn't finish two pieces of chicken and I stuck mostly with the white meat, but it was a nice option to have to two and I tried the dark and it was really excellent as well! \n\nThe reason I chose the prix fixe menu over the Winterlicious, was because of the dessert. The Winterlicious had the pistachio chicken as a main and the onion soup was an option for the appetizer, but the desserts set the prix fixe apart. On the Winterlicious menu the option was a rhubarb crumble, or chocolate mousse. Neither of which I really cared for, although I tried it from my husband and it was good. On the prix fixe menu you have a choice of creme brule (which I have heard good things about) and a sticky toffee cake. I asked the waitress what she recommended and she said the sticky toffee, because it was such a lovely, winter dessert. I had been set on the creme brule, but you know what....brules are a dime a dozen. How many places have sticky, toffee cake? \n\nI was NOT disappointed. The cake was amazing! It was a small, singular bundt cake, topped with a toffee crisp and a small scoop of caramel ice cream and surrounded on the plate with warm, caramel. It was decadent and delicious. \n\nFinally I'll mention that our server was lovely and attentive and not a single person in our party were disappointed in any way. We all left very happy and satisfied. \n\nThis place is a little on the pricier end (would have been less so except for the three drinks myself and my friend had and the beers that the guys had), but it's great for a nice night out, or a romantic date. \n\nI will definitely come back some time in the future.","kGOr_D-LNpgZ2M9N8TT4QQ","5","2013-01-27","1","1"
"0","nOTl4aPC4tKHK35T3bNauQ","DdrJIdkMm9jOSNzUGIHJTg","We went here after dinner, simply for drinks. I wanted a cocktail and my sister recommended this place. \n\nGood choice mon soeur! \n\nThis cute little bar has nice, clean decor, with some interesting touches, such as a large, metal cross on one wall, that I was a big fan of. \n\nThe service was great and the drinks were a good size and were excellent. My husband had scotch and said it was very smooth (that's more a comment on what they offer, as opposed to bar tending), but my sister and my cocktails were great. They are about average price for cocktails, but the size makes it feel more worth it ($10 for our 3 oz drinks), in large martini glasses. \n\nWe didn't have food here, but I would be interested in coming back some time and giving it a try!","oQylTvXwGIkKFdCjmafKVg","4","2013-02-10","0","0"
